Date,VWCE.DE,CSPX.L,IWDA.L,EIMI.L,IFSW.L,IWMO.L,WSML.L,IWVL.L,QQQ,VGT,AAPL,MSFT,NVDA,GOOGL,AMZN,TLT,GLD,VNQ,SSO,QLD,BRK-B,VT,ACWI
2011-12-05,,109.68499755859375,27.09000015258789,,,,,,50.364891052246094,6.91149377822876,11.764921188354492,20.038209915161133,0.3543826937675476,15.519294738769531,9.812000274658203,79.28190612792969,167.32000732421875,31.166854858398438,2.6984806060791016,1.3020169734954834,78.11000061035156,32.01570510864258,32.05082702636719
2011-12-06,,109.05000305175781,27.09000015258789,,,,,,50.22411346435547,6.909319877624512,11.703254699707031,20.007015228271484,0.34934645891189575,15.472660064697266,9.599499702453613,78.5252456665039,168.17999267578125,31.116661071777344,2.7002224922180176,1.2957574129104614,78.1500015258789,31.937419891357422,31.99161720275879
2011-12-07,,108.79499816894531,27.09000015258789,,,,,,50.22411346435547,6.912580966949463,11.647577285766602,19.960241317749023,0.3472857177257538,15.463234901428223,9.765999794006348,78.80644989013672,169.39999389648438,31.456829071044922,2.7147433757781982,1.2969790697097778,78.72000122070312,32.04417419433594,32.16922378540039
2011-12-08,,108.05500030517578,26.760000228881836,,,,,,49.37941360473633,6.786539554595947,11.694574356079102,19.804304122924805,0.33629727363586426,15.28116512298584,9.52400016784668,79.7907943725586,165.97999572753906,30.7430419921875,2.6014833450317383,1.2525497674942017,76.94000244140625,31.175809860229492,31.303394317626953
2011-12-09,,108.77999877929688,27.030000686645508,,,,,,50.171321868896484,6.92018461227417,11.783182144165039,20.038209915161133,0.34110474586486816,15.563199996948242,9.65149974822998,78.15026092529297,166.39999389648438,31.41779136657715,2.686864137649536,1.2920929193496704,77.61000061035156,31.75946807861328,31.90280532836914
2011-12-12,,107.08000183105469,26.469999313354492,,,,,,49.60819625854492,6.8191375732421875,11.729897499084473,19.890060424804688,0.3326343595981598,15.512845039367676,9.47599983215332,79.02075958251953,161.99000549316406,30.860149383544922,2.6078720092773438,1.2638483047485352,76.2699966430664,31.01922607421875,31.192378997802734
2011-12-13,,107.70999908447266,26.530000686645508,,,,,,49.062652587890625,6.736560344696045,11.639195442199707,20.08499526977539,0.32347729802131653,15.51879596710205,9.025500297546387,79.75726318359375,158.4499969482422,30.497671127319336,2.5619876384735107,1.2346869707107544,75.86000061035156,30.69179916381836,30.77796745300293
2011-12-14,,105.24500274658203,25.8799991607666,,,,,,48.29714584350586,6.62030029296875,11.381153106689453,19.95244598388672,0.31088608503341675,15.331271171569824,9.010499954223633,81.26397705078125,152.88999938964844,30.676132202148438,2.5056471824645996,1.1975868940353394,75.5199966430664,30.314558029174805,30.444948196411133
2011-12-15,,105.94999694824219,25.8799991607666,,,,,,48.165184020996094,6.598568439483643,11.343729019165039,19.929048538208008,0.3081389367580414,15.3677339553833,9.062999725341797,80.96263885498047,152.3300018310547,31.189157485961914,2.523071765899658,1.1899535655975342,74.9000015258789,30.428447723388672,30.637353897094727
2011-12-16,,106.65499877929688,26.1299991607666,,,,,,48.41315460205078,6.618124961853027,11.40599536895752,20.272113800048828,0.3092835247516632,15.526984214782715,9.062999725341797,81.90678405761719,155.22999572753906,31.534894943237305,2.529461622238159,1.2007924318313599,75.12999725341797,30.478256225585938,30.6003475189209
